List Length,Already Sorted Time (s),Almost Sorted Time (s),Completely Random Time (s)
466,0.01864088399997854,0.026668906999930186,4.478147468000316
467,0.08974978599962924,0.01709290200005853,4.703525359000196
468,0.06937879500037525,0.06926897299990742,4.779611408000164
469,0.06435887099996762,0.016300268000122742,4.785935161999987
470,0.015476069999749598,0.07113046199992823,5.1748581370002285
471,0.02212622199976977,0.01656526800024949,5.101169931000186
472,0.021781457999622944,0.02316142400013632,4.986652963999859
473,0.0342021559999921,0.0742537920000359,4.817899569000019
474,0.06662798500019562,0.07184739700005593,4.7931450629998835
475,0.017814088000250194,0.01390731199990114,5.004148317000272
476,0.06956996100007018,0.020844194999881438,5.122370521999983
477,0.02211777999991682,0.0217380620001677,5.590779092000048
478,0.014249980999920808,0.07470057799991991,5.2900437950002015
479,0.07120555099982084,0.07252377899976636,5.254855354999563
480,0.06407346100013456,0.02309288700007528,5.175216549000197
481,0.07044594099988899,0.026791771000262088,5.592894041000363
482,0.06867878299999575,0.0681896279998,4.9246083660000295
483,0.020669980000093346,0.015751621999697818,4.500674256000366
484,0.0968788800000766,0.06962915799977054,5.098262222000358
485,0.01719016900005954,0.018196978000105446,4.49042115300017
486,0.018767350999951304,0.08855576299993118,4.330463363000035
487,0.014984088000346674,0.020613454999875103,5.001863061999757
488,0.0738942169996335,0.05182172200011337,5.510805517000335
489,0.11330343999998149,0.08811764099982611,5.913731563000056
490,0.029579421999642364,0.053654654000183655,5.97179405199995
491,0.01791665400014608,0.03313161200003378,5.436854089999997
492,0.09342536900021514,0.024760176000199863,5.018359227000019
493,0.081007437000153,0.025711338999826694,5.100461824999911
494,0.08207131700009995,0.07417353299979368,5.2768506859997615
495,0.023748530000375467,0.02716886500002147,5.297584166999968
496,0.0769512259998919,0.015944241999932274,5.2981537579998985
497,0.07936782900014805,0.027234534999934112,5.489072265999766
498,0.027317386000049737,0.0301508620000277,5.084612943999673
499,0.10839511399990442,0.02836402299999463,5.772608482000123
500,0.04741056800003207,0.027696973999809416,5.803522706000422
